Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
,09:43:56,,517, 216,,,,,0,,11904,6800,209,18,,185.99,-6550,108,19,,,,,0,,,22,69,463,24,,,,,,,,, 
,09:43:57,,516, 217,,,,,0,,11968,6800,236,18,,185.77,-6400,114,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:43:57,,513, 217,,,,,0,,12096,6600,218,18,,185.55,-6800,111,19,,,,,0,,,,69,463,24,,,,16,,,,, 
,09:43:58,,511, 216,,,,,0,,12160,7200,218,18,,185.33,-6550,114,19,,,,,0,,,,69,463,24,,,,,,,,, 
,09:43:59,,508, 216,,,,,0,,12224,6800,218,18,,184.90,-6750,111,19,,,,,0,,28,,70,455,24,,,,,,,,, 
,09:43:59,,516, 215,,,,,0,,12288,6800,236,18,,184.68,-6600,111,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:00,,516, 215,,,,,0,,12416,6600,218,18,,184.46,-6400,117,19,,,,,0,,,23,70,451,24,,,,,,,,, 
,09:44:00,,520, 215,,,,,0,,12480,6400,209,18,,184.24,-6700,108,19,,,,,0,,,,70,459,23,,,,,,,,, 
,09:44:01,,507, 214,,,,,0,,12544,6600,209,18,,183.81,-6650,108,19,,,,,0,,,,69,447,24,,,,,1,,,,
,09:44:02,,513, 213,,,,,0,,12608,6800,191,18,,183.59,-6700,114,19,,,,,0,,,,70,463,24,,,,,,,,, 
,09:44:02,,499, 211,,,,,0,,12736,6800,227,18,,183.37,-6550,108,19,,,,,0,,29,,69,444,24,,,,,,,,, 
,09:44:03,,513, 211,,,,,0,,12800,6800,209,18,,183.16,-6400,108,19,,,,,0,,,,69,444,24,,,,,,,,, 
,09:44:03,,518, 211,,,,,0,,12864,6600,227,18,,182.72,-6950,108,19,,,,,0,,,22,69,467,24,,,,,,,,, 
,09:44:04,,508, 211,,,,,0,,12928,6600,218,18,,182.50,-6750,108,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:05,,512, 212,,,,,0,,13056,7000,236,18,,182.29,-6550,108,19,,,,,0,,,,69,451,24,,,,,,1,,,
,09:44:05,,518, 211,,,,,0,,13120,6400,209,18,,182.07,-6850,108,19,,,,,0,,,,70,455,24,,,,,,,,, 
,09:44:06,,508, 211,,,,,0,,13184,6800,227,18,,181.85,-6600,111,19,,,,,0,,26,,70,459,24,,,,,,,,, 
,09:44:06,,518, 213,,,,,0,,13248,6600,218,18,,181.41,-6850,114,19,,,,,0,,,,69,447,24,,,,,,,,, 
,09:44:07,,512, 213,,,,,0,,13376,6800,236,18,,181.20,-6600,111,19,,,,,0,,,22,70,467,24,,,,,,,,, 
,09:44:07,,504, 214,,,,,0,,13440,6400,227,18,,180.98,-6850,111,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:08,,518, 214,,,,,0,,13504,6800,218,18,,180.76,-6400,111,19,,,,,0,,,,69,463,24,,,2,,,,,,
,09:44:09,,504, 213,,,,,0,,13568,6800,218,18,,180.33,-6650,117,19,,,,,0,,,,70,451,23,,,,,,,,, 
,09:44:09,,518, 213,,,,,0,,13696,6400,218,18,,180.11,-6550,105,19,,,,,0,,26,,69,447,24,,,,,,,,, 
,09:44:10,,505, 211,,,,,0,,13760,6800,218,18,,179.89,-6600,111,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:10,,505, 211,,,,,0,,13824,7000,227,18,,179.67,-6650,108,19,,,,,0,,,22,70,447,24,,,,,,,,, 
,09:44:11,,512, 214,,,,,0,,13888,6600,209,18,,179.24,-6650,108,19,,,,,0,,,,69,451,24,,,,,,,,, 
,09:44:12,,518, 211,,,,,0,,14016,6800,209,18,,179.02,-6600,105,19,,,,,0,,,,69,455,24,,,,16,,,,, 
,09:44:12,,518, 213,,,,,0,,14080,6400,227,18,,178.80,-6650,108,19,,,,,0,,,,72,451,24,,,,,,,,, 
,09:44:13,,520, 212,,,,,0,,14144,6800,227,18,,178.59,-6600,108,19,,,,,0,,30,,70,451,24,,,,,,,,, 
,09:44:13,,512, 212,,,,,0,,14208,6600,209,18,,178.15,-6850,108,19,,,,,0,,,,71,467,24,,,,,,,,, 
,09:44:14,,516, 211,,,,,0,,14336,6800,209,18,,177.93,-6650,105,19,,,,,0,,,22,70,459,24,,,,,,,,, 
,09:44:14,,512, 213,,,,,0,,14400,6800,227,18,,177.71,-6550,108,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:15,,512, 213,,,,,0,,14464,6800,209,18,,177.50,-6550,114,19,,,,,0,,,,70,467,24,,,,,1,,,,
,09:44:16,,510, 212,,,,,0,,14528,6800,209,18,,177.28,-6850,111,19,,,,,0,,,,70,467,24,,,,,,,,, 
,09:44:16,,510, 214,,,,,0,,14656,6800,218,18,,176.84,-6600,111,19,,,,,0,,27,,70,455,24,,,,,,,,, 
,09:44:17,,511, 211,,,,,0,,14720,6600,227,18,,176.63,-6600,114,19,,,,,0,,,,69,440,23,,,,,,,,, 
,09:44:17,,518, 211,,,,,0,,14784,6600,227,18,,176.41,-6650,105,19,,,,,0,,,20,69,451,24,,,,,,,,, 
,09:44:18,,518, 213,,,,,0,,14848,6800,227,18,,176.19,-6650,111,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:19,,518, 213,,,,,0,,14976,6800,218,18,,175.76,-6750,102,19,,,,,0,,,,70,463,24,,,,,,1,,,
,09:44:19,,512, 211,,,,,0,,15040,6800,209,18,,175.54,-6750,105,19,,,,,0,,,,70,475,24,,,,,,,,, 
,09:44:20,,517, 212,,,,,0,,15104,6600,218,18,,175.32,-6600,105,19,,,,,0,,29,,70,451,24,,,,,,,,, 
,09:44:20,,518, 213,,,,,0,,15232,7000,227,18,,175.10,-6650,102,19,,,,,0,,,,69,463,23,,,,,,,,, 
,09:44:21,,512, 213,,,,,0,,15296,6800,209,18,,174.67,-6650,108,19,,,,,0,,,19,70,451,24,,,,,,,,, 
,09:44:22,,509, 211,,,,,0,,15360,6800,227,18,,174.45,-6600,105,19,,,,,0,,,,69,455,24,,,,,,,,, 
,09:44:22,,511, 211,,,,,0,,15424,6800,218,18,,174.23,-6600,108,19,,,,,0,,,,70,444,24,,,2,,,,,,
,09:44:23,,511, 214,,,,,0,,15552,6600,200,18,,174.01,-6850,111,19,,,,,0,,,,70,467,24,,,,,,,,, 
,09:44:23,,508, 211,,,,,0,,15616,6400,218,18,,173.58,-6650,108,19,,,,,0,,29,,69,455,24,,,,,,,,, 
,09:44:24,,518, 211,,,,,0,,15680,6800,218,18,,173.36,-6850,108,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:24,,499, 211,,,,,0,,15744,6400,209,18,,173.14,-6850,105,19,,,,,0,,,23,70,455,24,,,,,,,,, 
,09:44:25,,511, 210,,,,,0,,15872,6800,209,18,,172.93,-6650,105,19,,,,,0,,,,70,447,24,,,,,,,,, 
,09:44:26,,518, 210,,,,,0,,15936,6800,227,18,,172.71,-6850,105,19,,,,,0,,,,69,440,23,,,,16,,,,, 
,09:44:26,,520, 211,,,,,0,,16000,6800,209,18,,172.27,-6650,105,19,,,,,0,,,,70,455,24,,,,,,,,, 
,09:44:27,,513, 211,,,,,0,,16064,6800,209,18,,172.05,-6650,105,19,,,,,0,,26,,70,463,24,,,,,,,,, 
,09:44:27,,512, 210,,,,,0,,16192,6600,209,18,,171.84,-6550,105,19,,,,,0,,,,70,463,24,,,,,,,,, 
,09:44:28,,508, 212,,,,,0,,16256,6400,227,18,,171.62,-7000,108,19,,,,,0,,,22,70,463,24,,,,,,,,, 
,09:44:29,,531, 211,,,,,0,,16320,6600,218,18,,171.18,-6700,102,19,,,,,0,,,,70,455,24,,,,,,,,, 
,09:44:29,,511, 210,,,,,0,,0,6800,209,18,,170.97,-6600,105,19,,,,,0,,,,70,455,24,,,,,1,,,,
,09:44:30,,518, 210,,,,,0,,128,6600,227,18,,170.75,-6850,102,19,,,,,0,,,,69,459,24,,,,,,,,, 
,09:44:30,,518, 212,,,,,0,,192,6400,227,18,,170.53,-6550,105,19,,,,,0,,28,,69,455,24,,,,,,,,, 
,09:44:31,,512, 212,,,,,0,,256,6400,209,18,,170.10,-6600,105,19,,,,,0,,,,69,455,24,,,,,,,,, 
,09:44:31,,518, 212,,,,,0,,320,6800,209,18,,169.88,-6650,105,19,,,,,0,,,22,70,455,24,,,,,,,,, 
,09:44:32,,509, 210,,,,,0,,448,6400,227,18,,169.66,-6750,108,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:44:33,,511, 211,,,,,0,,512,6800,218,18,,169.44,-6850,108,19,,,,,0,,,,70,455,24,,,,,,1,,,
,09:44:33,,512, 211,,,,,0,,576,6800,209,18,,169.01,-6600,102,19,,,,,0,,,,70,447,24,,,,,,,,, 
Datalog version 1.0,Metric,ID=158 mm,OD=179 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
2012/11/01,09:44:34,,518, 210,,,,,0,,640,6800,227,18,,168.79,-6850,102,19,,,,,0,,30,,70,447,24,,,,,,,,, 
,09:44:34,,513, 212,,,,,0,,768,6800,209,18,,168.57,-6650,105,19,,,,,0,,,,69,467,24,,,,,,,,, 
,09:44:35,,509, 213,,,,,0,,832,6600,227,18,,168.35,-6650,102,19,,,,,0,,,22,69,463,23,,,,,,,,, 
,09:44:36,,533, 213,,,,,0,,896,6800,218,18,,167.92,-6600,102,19,,,,,0,,,,70,447,24,,,,,,,,, 
,09:44:36,,518, 212,,,,,0,,960,6800,209,18,,167.70,-6550,102,19,,,,,0,,,,69,471,24,,,2,,,,,,
,09:44:37,,518, 212,,,,,0,,1088,6800,227,18,,167.48,-6550,102,19,,,,,0,,,,70,444,24,,,,,,,,,
,09:44:37,,508, 210,,,,,0,,1152,6800,227,18,,167.27,-6700,105,19,,,,,0,,28,,70,463,24,,,,,,,,,
,09:44:38,,518, 210,,,,,0,,1216,6800,218,18,,167.05,-6850,102,19,,,,,0,,,,70,447,24,,,,,,,,,
,09:44:38,,516, 211,,,,,0,,1280,6600,209,18,,166.61,-6650,108,19,,,,,0,,,21,70,459,24,,,,,,,,,
,09:44:39,,518, 210,,,,,0,,1408,6400,236,18,,166.39,-6850,102,19,,,,,0,,,,70,467,24,,,,,,,,,
,09:44:40,,518, 210,,,,,0,,1472,6800,218,18,,166.18,-6700,102,19,,,,,0,,,,69,447,24,,,,16,,,,,
,09:44:40,,516, 210,,,,,0,,1536,6800,218,18,,165.96,-6650,108,19,,,,,0,,,,70,467,24,,,,,,,,,
,09:44:41,,509, 210,,,,,0,,1600,6600,227,18,,165.52,-6850,102,19,,,,,0,,25,,70,459,24,,,,,,,,,
,09:44:41,,511, 213,,,,,0,,1728,6800,209,18,,165.31,-6750,102,19,,,,,0,,,,70,447,24,,,,,,,,,
,09:44:42,,508, 213,,,,,0,,1792,6600,227,18,,165.09,-6600,99,19,,,,,0,,,23,70,444,24,,,,,,,,, 
,09:44:42,,513, 212,,,,,0,,1856,6800,218,18,,164.87,-6850,102,19,,,,,0,,,,70,479,24,,,,,,,,,
,09:44:43,,508, 211,,,,,0,,1920,6600,209,18,,164.44,-7000,102,19,,,,,0,,,,69,451,24,,,,,1,,,, 
,09:44:44,,513, 210,,,,,0,,2048,6800,209,18,,164.22,-6850,102,19,,,,,0,,,,70,451,24,,,,,,,,,
,09:44:44,,518, 210,,,,,0,,2112,6800,227,18,,164.00,-6650,108,19,,,,,0,,28,,70,459,24,,,,,,,,,
,09:44:45,,508, 210,,,,,0,,2176,6600,227,18,,163.78,-6850,108,19,,,,,0,,,,70,451,24,,,,,,,,,
,09:44:45,,512, 210,,,,,0,,2240,6600,218,18,,163.35,-7000,108,19,,,,,0,,,24,70,447,24,,,,,,,,,
,09:44:46,,509, 210,,,,,0,,2368,6800,218,18,,163.13,-6650,108,19,,,,,0,,,,71,451,23,,,,,,,,,
,09:44:47,,518, 210,,,,,0,,2432,6800,209,18,,162.91,-6650,105,19,,,,,0,,,,69,451,23,,,,,,1,,, 
,09:44:47,,518, 214,,,,,0,,2496,6800,218,18,,162.69,-6550,102,19,,,,,0,,,,70,444,24,,,,,,,,,
,09:44:48,,518, 213,,,,,0,,2560,6800,227,18,,162.26,-7000,105,19,,,,,0,,28,,70,463,24,,,,,,,,,
,09:44:48,,511, 212,,,,,0,,2688,6600,227,18,,162.04,-6650,99,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:49,,518, 212,,,,,0,,2752,6600,218,18,,161.82,-6600,99,19,,,,,0,,,22,70,459,24,,,,,,,,, 
,09:44:50,,511, 211,,,,,0,,2816,6600,227,18,,161.61,-6650,102,19,,,,,0,,,,70,447,23,,,,,,,,,
,09:44:50,,518, 210,,,,,0,,2880,6400,209,18,,161.17,-6850,99,19,,,,,0,,,,70,459,24,,,2,,,,,,
,09:44:51,,511, 211,,,,,0,,3008,6800,227,18,,160.95,-6750,102,19,,,,,0,,,,69,451,24,,,,,,,,,
,09:44:51,,518, 210,,,,,0,,3072,6800,218,18,,160.73,-6700,108,19,,,,,0,,28,,70,451,24,,,,,,,,,
,09:44:52,,518, 212,,,,,0,,3136,6800,227,18,,160.52,-6600,99,19,,,,,0,,,,69,447,24,,,,,,,,, 
,09:44:52,,512, 212,,,,,0,,3264,6600,218,18,,160.30,-6600,111,19,,,,,0,,,22,70,471,24,,,,,,,,,
,09:44:53,,512, 212,,,,,0,,3328,6600,209,18,,159.86,-7000,102,19,,,,,0,,,,70,463,24,,,,,,,,,
,09:44:54,,512, 214,,,,,0,,3392,6800,200,18,,159.65,-6400,120,19,,,,,0,,,,70,455,24,,,,16,,,,,
,09:44:54,,509, 212,,,,,0,,3456,6800,209,18,,159.43,-6600,102,19,,,,,0,,,,69,451,24,,,,,,,,,
,09:44:55,,508, 211,,,,,0,,3584,6800,218,18,,159.21,-6650,102,19,,,,,0,,28,,69,451,23,,,,,,,,,
,09:44:55,,512, 211,,,,,0,,3648,6600,245,18,,158.78,-6700,99,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:44:56,,512, 211,,,,,0,,3712,6800,218,18,,158.56,-6850,102,19,,,,,0,,,21,70,463,24,,,,,,,,,
,09:44:57,,509, 211,,,,,0,,3776,6400,236,18,,158.34,-7000,96,19,,,,,0,,,,71,451,24,,,,,,,,, 
,09:44:57,,508, 214,,,,,0,,3904,6800,218,18,,158.12,-6650,96,19,,,,,0,,,,69,447,24,,,,,1,,,,
,09:44:58,,511, 213,,,,,0,,3968,6600,227,18,,157.69,-6650,102,19,,,,,0,,,,70,447,24,,,,,,,,,
,09:44:58,,512, 212,,,,,0,,4032,6600,227,18,,157.47,-6650,99,19,,,,,0,,26,,69,451,24,,,,,,,,, 
,09:44:59,,512, 212,,,,,0,,4096,6800,209,18,,157.25,-6850,99,19,,,,,0,,,,70,467,24,,,,,,,,, 
,09:44:59,,520, 213,,,,,0,,4224,6800,227,18,,157.03,-6650,99,19,,,,,0,,,20,70,467,24,,,,,,,,, 
,09:45:00,,518, 214,,,,,0,,4288,7200,218,18,,156.60,-6700,105,19,,,,,0,,,,70,444,24,,,,,,,,,
,09:45:01,,518, 212,,,,,0,,4352,6800,227,18,,156.38,-6750,99,19,,,,,0,,,,70,447,24,,,,,,1,,,
,09:45:01,,505, 211,,,,,0,,4416,6800,218,18,,156.16,-6600,111,19,,,,,0,,,,70,451,23,,,,,,,,,
,09:45:02,,520, 211,,,,,0,,4544,6800,218,18,,155.95,-6650,99,19,,,,,0,,30,,70,447,24,,,,,,,,, 
,09:45:02,,511, 211,,,,,0,,4608,6400,218,18,,155.51,-6850,99,19,,,,,0,,,,69,451,24,,,,,,,,, 
,09:45:03,,520, 212,,,,,0,,4672,6600,209,18,,155.29,-6650,93,19,,,,,0,,,22,69,455,24,,,,,,,,, 
,09:45:04,,518, 213,,,,,0,,4736,6800,236,18,,155.07,-6850,99,19,,,,,0,,,,70,447,24,,,,,,,,, 
,09:45:04,,513, 214,,,,,0,,4864,6600,209,18,,154.86,-6850,99,19,,,,,0,,,,69,463,24,,,2,,,,,,
,09:45:05,,512, 214,,,,,0,,4928,6600,209,18,,154.42,-6600,102,19,,,,,0,,,,69,444,24,,,,,,,,,
,09:45:05,,507, 214,,,,,0,,4992,6800,218,18,,154.20,-6950,102,19,,,,,0,,28,,69,463,24,,,,,,,,,
,09:45:06,,509, 214,,,,,0,,5056,6800,209,18,,153.99,-6600,93,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:45:06,,512, 211,,,,,0,,5184,6800,209,18,,153.77,-6600,111,19,,,,,0,,,19,70,451,24,,,,,,,,,
,09:45:07,,510, 210,,,,,0,,5248,6800,218,18,,153.33,-6650,96,19,,,,,0,,,,69,455,24,,,,,,,,, 
,09:45:08,,505, 210,,,,,0,,5312,6800,218,18,,153.12,-6650,108,19,,,,,0,,,,69,467,24,,,,16,,,,,
,09:45:08,,508, 210,,,,,0,,5376,6800,209,18,,152.90,-6850,96,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:45:09,,513, 211,,,,,0,,5504,6600,227,18,,152.68,-6600,108,19,,,,,0,,27,,70,455,24,,,,,,,,,
,09:45:09,,518, 211,,,,,0,,5568,6800,218,18,,152.24,-6600,102,19,,,,,0,,,,70,440,24,,,,,,,,,
,09:45:10,,505, 209,,,,,0,,5632,6400,227,18,,152.03,-7000,102,19,,,,,0,,,22,70,447,24,,,,,,,,,
,09:45:11,,511, 209,,,,,0,,5696,6800,209,18,,151.81,-6750,96,19,,,,,0,,,,70,467,24,,,,,,,,, 
,09:45:11,,509, 211,,,,,0,,5824,6800,227,18,,151.59,-6600,102,19,,,,,0,,,,70,463,24,,,,,1,,,, 
,09:45:12,,511, 211,,,,,0,,5888,6400,227,18,,151.37,-6550,99,19,,,,,0,,,,69,459,24,,,,,,,,, 
,09:45:12,,510, 211,,,,,0,,5952,6800,218,18,,150.94,-7000,99,19,,,,,0,,24,,70,447,24,,,,,,,,, 
,09:45:13,,512, 213,,,,,0,,6016,6600,227,18,,150.72,-6700,99,19,,,,,0,,,,69,467,24,,,,,,,,, 
,09:45:14,,508, 214,,,,,0,,6144,6400,209,18,,150.50,-6700,102,19,,,,,0,,,21,70,444,23,,,,,,,,,
,09:45:14,,520, 213,,,,,0,,6208,6400,218,18,,150.29,-6850,102,19,,,,,0,,,,70,459,24,,,,,,,,,
,09:45:15,,517, 212,,,,,0,,6272,6400,209,18,,149.85,-6850,102,19,,,,,0,,,,69,447,24,,,,,,1,,, 
,09:45:15,,513, 211,,,,,0,,6336,6800,209,18,,149.63,-6700,114,19,,,,,0,,,,70,455,24,,,,,,,,,
,09:45:16,,511, 211,,,,,0,,6464,7000,227,18,,149.41,-7000,105,19,,,,,0,,28,,69,447,24,,,,,,,,,
,09:45:16,,520, 210,,,,,0,,6528,6800,209,18,,149.20,-6600,102,19,,,,,0,,,,70,444,24,,,,,,,,,
,09:45:17,,518, 212,,,,,0,,6592,6800,218,18,,148.76,-6850,99,19,,,,,0,,,21,69,447,24,,,,,,,,, 
,09:45:18,,508, 210,,,,,0,,6656,6800,236,18,,148.54,-6550,105,19,,,,,0,,,,70,436,24,,,,,,,,,
,09:45:18,,508, 210,,,,,0,,6784,6600,209,18,,148.33,-6950,99,19,,,,,0,,,,70,451,24,,,2,,,,,,
,09:45:19,,518, 214,,,,,0,,6848,6400,209,18,,148.11,-6850,102,19,,,,,0,,,,70,447,24,,,,,,,,,
,09:45:19,,509, 211,,,,,0,,6912,6400,227,18,,147.67,-6550,102,19,,,,,0,,28,,71,455,24,,,,,,,,,
,09:45:20,,508, 211,,,,,0,,6976,6800,209,18,,147.46,-6650,102,19,,,,,0,,,,70,459,24,,,,,,,,,
,09:45:21,,520, 211,,,,,0,,7104,6600,209,18,,147.24,-6600,99,19,,,,,0,,,22,70,455,24,,,,,,,,, 
,09:45:21,,512, 210,,,,,0,,7168,6800,227,18,,147.02,-6850,102,19,,,,,0,,,,69,459,24,,,,,,,,,
,09:45:22,,509, 211,,,,,0,,7232,6400,200,18,,146.59,-6650,105,19,,,,,0,,,,70,467,24,,,,16,,,,,
,09:45:22,,511, 211,,,,,0,,7360,6600,209,18,,146.37,-6600,99,19,,,,,0,,,,70,463,24,,,,,,,,, 
,09:45:23,,512, 213,,,,,0,,7424,6600,236,18,,146.15,-6600,111,19,,,,,0,,27,,69,455,24,,,,,,,,,
,09:45:23,,505, 214,,,,,0,,7488,6800,209,18,,145.93,-6750,99,19,,,,,0,,,,70,447,24,,,,,,,,, 
,09:45:24,,518, 214,,,,,0,,7552,6800,209,18,,145.50,-6750,102,19,,,,,0,,,17,69,467,24,,,,,,,,,
,09:45:25,,507, 214,,,,,0,,7616,6400,227,18,,145.28,-6700,99,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:45:25,,509, 212,,,,,0,,7744,6600,227,18,,145.06,-6650,108,19,,,,,0,,,,69,463,24,,,,,1,,,, 
,09:45:26,,506, 210,,,,,0,,7808,6800,218,18,,144.84,-6650,99,19,,,,,0,,,,70,455,24,,,,,,,,, 
,09:45:26,,511, 209,,,,,0,,7872,6800,209,18,,144.41,-6750,102,19,,,,,0,,29,,70,455,24,,,,,,,,,
,09:45:27,,513, 209,,,,,0,,8000,6800,236,18,,144.19,-6650,99,19,,,,,0,,,,69,451,24,,,,,,,,, 
,09:45:28,,509, 211,,,,,0,,8064,6800,209,18,,143.97,-7000,102,19,,,,,0,,,19,70,447,23,,,,,,,,,
,09:45:28,,518, 210,,,,,0,,8128,6800,227,18,,143.76,-6600,102,19,,,,,0,,,,69,436,24,,,,,,,,,
,09:45:29,,511, 212,,,,,0,,8192,6800,218,18,,143.54,-6850,99,19,,,,,0,,,,70,447,24,,,,,,1,,,
,09:45:29,,512, 210,,,,,0,,8320,6600,227,18,,143.10,-6750,111,19,,,,,0,,,,69,447,24,,,,,,,,,
,09:45:30,,516, 210,,,,,0,,8384,6800,218,18,,142.88,-6600,102,19,,,,,0,,28,,70,451,24,,,,,,,,,
,09:45:30,,509, 212,,,,,0,,8448,6400,218,18,,142.67,-7000,99,19,,,,,0,,,,70,444,24,,,,,,,,, 
,09:45:31,,510, 213,,,,,0,,8512,6800,209,18,,142.45,-6850,102,19,,,,,0,,,24,70,455,24,,,,,,,,,
,09:45:32,,523, 212,,,,,0,,8640,6800,227,18,,142.01,-6400,111,19,,,,,0,,,,70,467,24,,,,,,,,,
,09:45:32,,511, 211,,,,,0,,8704,6800,227,18,,141.80,-6700,99,19,,,,,0,,,,70,463,24,,,2,,,,,,
Datalog version 1.0,Metric,ID=158 mm,OD=179 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
2012/11/01,09:45:33,,505, 211,,,,,0,,8768,6800,236,18,,141.58,-6550,105,19,,,,,0,,,,70,451,24,,,,,,,,,
,09:45:33,,508, 212,,,,,0,,8832,6600,227,18,,141.36,-7000,99,19,,,,,0,,25,,70,463,24,,,,,,,,, 
,09:45:34,,520, 211,,,,,0,,8960,6400,200,18,,140.93,-6850,99,19,,,,,0,,,,69,471,24,,,,,,,,, 
,09:45:35,,518, 211,,,,,0,,9024,6800,200,18,,140.71,-6600,102,19,,,,,0,,,17,69,455,24,,,,,,,,,
,09:45:35,,513, 210,,,,,0,,9088,6400,218,18,,140.49,-6550,105,19,,,,,0,,,,69,455,24,,,,,,,,,
,09:45:36,,509, 210,,,,,0,,9152,6600,209,18,,140.27,-6850,102,19,,,,,0,,,,70,455,24,,,,16,,,,,
,09:45:36,,517, 210,,,,,0,,9280,6600,218,18,,139.84,-6850,99,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:45:37,,513, 210,,,,,0,,9344,6800,209,18,,139.62,-6850,105,19,,,,,0,,29,,69,459,24,,,,,,,,,
,09:45:37,,518, 210,,,,,0,,9408,6800,209,18,,139.40,-6700,99,19,,,,,0,,,,70,467,24,,,,,,,,, 
,09:45:38,,508, 211,,,,,0,,9472,6800,227,18,,139.18,-6650,108,19,,,,,0,,,20,70,436,24,,,,,,,,,
,09:45:39,,520, 211,,,,,0,,9600,6800,209,18,,138.75,-6600,99,19,,,,,0,,,,69,451,24,,,,,,,,, 
,09:45:39,,518, 213,,,,,0,,9664,6800,209,18,,138.53,-6600,102,19,,,,,0,,,,70,444,24,,,,,1,,,, 
,09:45:40,,518, 213,,,,,0,,9728,6400,209,18,,138.31,-6850,96,19,,,,,0,,,,70,459,24,,,,,,,,, 
,09:45:40,,504, 212,,,,,0,,9792,6600,227,18,,138.10,-6850,102,19,,,,,0,,27,,70,463,24,,,,,,,,,
,09:45:41,,518, 211,,,,,0,,9920,6800,227,18,,137.66,-6650,96,19,,,,,0,,,,70,451,24,,,,,,,,, 
,09:45:42,,518, 211,,,,,0,,9984,6600,218,18,,137.44,-6650,99,19,,,,,0,,,23,71,451,24,,,,,,,,, 
,09:45:42,,512, 213,,,,,0,,10048,6400,218,18,,137.22,-6750,102,19,,,,,0,,,,69,467,24,,,,,,,,, 
,09:45:43,,508, 211,,,,,0,,10112,7000,209,18,,137.01,-7000,102,19,,,,,0,,,,70,459,24,,,,,,1,,,
,09:45:43,,508, 215,,,,,0,,10240,6800,227,18,,136.57,-6700,99,19,,,,,0,,,,69,451,24,,,,,,,,,
,09:45:44,,510, 213,,,,,0,,10304,6800,209,18,,136.35,-6650,96,19,,,,,0,,28,,69,444,24,,,,,,,,,
,09:45:44,,520, 214,,,,,0,,10368,6600,218,18,,136.14,-6850,99,19,,,,,0,,,,69,467,24,,,,,,,,,
,09:45:45,,510, 215,,,,,0,,10432,6800,227,18,,135.92,-6850,96,19,,,,,0,,,20,69,467,23,,,,,,,,,
,09:45:46,,509, 215,,,,,0,,10560,6600,227,18,,135.48,-6600,105,19,,,,,0,,,,70,463,24,,,,,,,,, 
,09:45:46,,512, 216,,,,,0,,10624,6400,218,18,,135.27,-6950,93,19,,,,,0,,,,69,447,24,,,2,,,,,, 
,09:45:47,,509, 216,,,,,0,,10688,6800,227,18,,135.05,-6750,102,19,,,,,0,,,,70,447,24,,,,,,,,, 
